text,label
and move quickly towards eliminating raw log exports.,3
"We will work to complete tripartite educational agreements, modelled after the successful agreements in British Columbia and New Brunswick, with provinces and First Nations organizations across the country.",4
"Develop a specific tax-shifting schedule to provide tax incentives and direct rebates to businesses and individuals investing in the low carbon economy (e.g. installing solar hot water systems, refitting homes and businesses to conserve energy).",4
"In fact, wind is the world’s fastest growing energy source, increasing by more than 30% annually for the past five years.",0
Eleven separate environmental organizations say the Liberals’ weak Kyoto plan simply does not keep Canada’s promise to the world to pollute less.,4
"In addition, the Liberals have gone on year-end spending binges allowing them to dispense political favours rather than engage in careful planning.",2
And we are going to do it in a revenue neutral way – putting it in law that ever y dollar that is raised in pollution taxes will be returned to Canadians in tax cuts.,3
"Paul Martin and the Liberals have: Tried to eliminate the OAS and replace it with a means tested program,",4
"– A Liberal government will increase by 50% the support currently being given to the most promising master’s and doctoral students in science, engineering and other disciplines.",4
"The budget also accelerated infrastructure funding, committing to spend the $1 billion Municipal Rural Infrastructure Fund over the next five years instead of over 10.",3
